Date,KGF.L,DPLM.L,BP.L,RR.L,SMT.L,SGE.L,GLEN.L,GSK.L,BTRW.L,AV.L,FRES.L,RIO.L,BAES.L,INF.L,MNDI.L,WTB.L,NWG.L,LSEG.L,BNZL.L,PSON.L,ITRK.L,AAF.L,VOD.L,.FTSE,LAND.L,CCH.L,AHT.L,IMB.L,MTLN.L,HLMA.L,SN.L,BARC.L,BATS.L,PSN.L,RTO.L,JD.L,MKS.L,MNG.L,AZN.L,SSE.L,RMV.L,LMPL.L,HSBA.L,PRU.L,CTEC.L,HWDN.L,HLN.L,CPG.L,CNA.L,PHNX.L,EZJ.L,ABF.L,BT.L,IHG.L,WEIR.L,MRON.L,ADML.L,DGE.L,ENT.L,ULVR.L,EDV.L,HSX.L,PSHP.L,WPP.L,ICAG.L,BEZG.L,AUTOA.L,CCEPC.L,HIK.L,FCIT.L,BAB.L,EXPN.L,CRDA.L,SMIN.L,SJP.L,NG.L,UU.L,PCT.L,III.L,STAN.L,DCC.L,BRBY.L,REL.L,AAL.L,LGEN.L,NXT.L,GAW.L,ANTO.L,IMI.L,TSCO.L,ALWA.L,SVT.L,SGRO.L,RKT.L,SHEL.L,BKGH.L,SPX.L,SBRY.L,LLOY.L,ICGIN.L,SDR.L
2020-08-25,273.0,1924.0,274.7,88.263324,938.0,738.8,160.888025,1533.072863,509.8,279.011843,1181.567045,4440.503779,537.2,402.8,1484.6292,2398.0,112.388369,8900.0,2440.0,569.2,5938.0,56.0,115.42,6037.01,573.0,1997.5,2699.0,1278.5,,2239.0,1523.5,109.14,2570.0,2650.0,538.2,138.28,111.8,171.1,8627.0,1281.0,623.6,237.8,326.946978,1166.148936,195.6,532.794493,,1154.0,44.77,695.0,507.168391,2002.439724,106.95,4448.0,1292.5,216.062983,2288.609528,2600.0,800.6,4871.859669,,789.8,1988.0,618.8,133.929596,426.6,565.8,2919.130507,2387.0,696.0,268.1,2794.0,5930.0,1438.0,994.6,802.754168,842.4,215.0,925.0,389.6,6760.0,1415.0,1733.0,1751.238481,220.1,5856.087296,8835.0,1067.5,1061.0,223.972566,821.0,2380.0,953.2,7550.0,1128.8,4512.377699,10515.0,172.971384,28.2,1351.0,498.27
2020-08-26,281.2,1957.0,270.75,86.82201,953.0,758.6,162.38163,1526.002425,517.2,281.97585,1216.033463,4510.134259,530.8,405.0,1504.617476,2396.0,114.297514,8916.0,2501.0,571.4,6004.0,56.5,114.24,6045.6,580.0,1993.0,2695.0,1266.5,,2260.0,1502.5,110.4,2538.5,2690.0,541.6,143.56,114.0,175.7,8599.0,1285.0,634.0,242.2,323.870404,1167.59937,193.3,550.191864,,1161.5,43.81,704.0,515.082373,1995.612117,106.8,4377.0,1300.0,224.238339,2302.479888,2548.0,820.0,4869.717251,,785.4,2010.0,624.0,136.446572,428.2,571.6,2906.637795,2393.0,697.0,271.2,2818.0,6038.0,1452.5,994.2,790.43804,835.2,221.5,929.6,391.5,6866.0,1451.0,1722.0,1758.075547,222.4,5974.021045,8930.0,1091.5,1073.0,222.974026,823.0,2356.0,967.0,7648.0,1121.8,4583.257968,10600.0,174.138848,28.475,1360.0,502.69
2020-08-27,276.4,1927.0,267.25,85.7925,964.5,747.2,160.619942,1509.033375,516.4,280.395046,1191.761338,4427.057893,527.2,414.3,1483.629786,2457.0,112.589332,8904.0,2475.0,571.0,5950.0,56.3,113.68,5999.99,582.2,2009.0,2635.0,1276.5,,2247.0,1520.0,110.54,2550.5,2612.0,533.6,144.56,112.8,174.6,8417.0,1278.0,632.8,237.2,320.403155,1159.380244,192.5,561.460616,,1213.5,43.97,693.6,528.889747,2007.316587,105.85,4430.0,1285.0,224.025992,2292.077118,2541.0,819.8,4890.070226,,785.2,2015.0,664.4,143.070192,425.0,566.8,2921.212626,2356.0,704.0,270.0,2805.0,5996.0,1430.5,982.2,783.820419,833.8,222.5,927.6,384.4,6746.0,1448.0,1719.5,1712.874945,219.0,5923.754201,9020.0,1065.0,1053.0,221.57607,828.0,2348.0,953.0,7612.0,1111.0,4535.338912,10405.0,173.391671,28.2,1362.0,492.15
2020-08-28,270.3,1930.0,264.2,82.738287,961.5,740.6,161.979506,1486.812,525.2,279.308243,1225.742313,4451.548614,519.6,413.4,1460.143562,2529.0,113.342942,8800.0,2422.0,559.4,5876.0,57.0,111.44,5963.57,578.1,1994.0,2605.0,1253.0,,2218.0,1521.5,111.96,2532.5,2620.0,533.0,145.16,111.1,173.0,8340.0,1259.0,633.8,236.8,322.454204,1181.136754,191.6,555.529694,,1220.5,46.04,692.0,533.099312,1995.612117,104.65,4406.0,1268.5,216.169157,2286.008835,2509.5,804.2,4777.593255,,793.4,2015.0,645.6,143.268901,430.2,563.2,2917.048388,2371.0,700.0,272.1,2790.0,5900.0,1402.0,979.8,774.996925,831.2,217.5,938.0,392.4,6628.0,1444.5,1702.5,1740.223208,217.3,5836.753895,9220.0,1074.0,1055.0,218.380741,821.0,2332.0,952.8,7510.0,1106.8,4551.311931,10245.0,171.663825,28.35,1367.0,492.66
2020-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,270.5,1908.0,259.7,70.933239,967.0,734.2,165.483732,1460.348363,503.6,272.392227,1281.5682,4470.757022,501.2,391.2,1452.647958,2431.0,107.21358,8730.0,2420.0,543.4,5866.0,59.7,107.16,5862.05,562.0,1968.5,2545.0,1246.0,,2204.0,1512.0,105.9,2515.0,2551.0,529.0,142.16,106.35,165.55,8197.0,1235.0,638.0,236.0,309.61073,1154.545464,189.0,549.598772,,1176.0,45.56,691.0,508.010304,1964.400197,100.0,4377.0,1285.0,202.748832,2275.606064,2440.0,780.8,4741.172141,,776.6,2130.0,609.4,134.128305,430.0,568.0,2914.96627,2328.0,695.0,258.5,2735.0,5932.0,1415.0,948.6,766.17343,822.8,223.0,915.2,377.5,6458.0,1399.0,1666.5,1763.013428,207.5,5743.953568,9070.0,1087.5,1045.0,214.286726,817.0,2304.0,942.0,7440.0,1085.0,4503.392876,10200.0,167.320861,26.94,1324.0,469.88
2020-09-02,272.1,1946.0,258.0,74.673792,969.0,745.2,166.958188,1504.185075,547.4,272.589828,1240.305588,4473.638283,514.0,400.0,1469.138286,2470.0,105.706361,8898.0,2433.0,539.0,6016.0,58.2,108.54,5940.95,565.5,2019.0,2619.0,1248.5,,2261.0,1560.0,103.5,2575.5,2695.0,539.2,142.24,107.55,165.0,8292.0,1260.0,652.4,234.0,312.980311,1144.875904,191.0,562.053708,,1227.0,46.67,688.0,497.233818,1969.277059,101.7,4455.0,1286.5,213.408647,2324.152327,2530.0,796.2,4855.79153,,758.8,2190.0,617.2,134.39325,421.8,567.0,2948.28017,2419.0,704.0,258.2,2836.0,6046.0,1467.0,953.4,793.74685,862.8,226.5,904.4,372.8,6590.0,1456.0,1724.5,1752.947748,207.1,5829.020534,9210.0,1098.0,1062.0,216.683223,832.0,2409.0,952.0,7538.0,1074.0,4715.035369,10495.0,168.62842,27.015,1339.0,477.7
2020-09-03,265.4,1879.0,259.75,74.914011,907.5,723.0,159.643355,1485.599925,539.4,271.009024,1214.091693,4324.773119,510.0,400.0,1437.157044,2500.0,105.505398,8644.0,2391.0,520.0,5898.0,58.4,107.7,5850.86,559.1,2028.0,2553.0,1270.0,,2181.0,1513.0,105.56,2557.0,2641.0,518.0,142.52,107.85,158.85,8121.0,1230.0,631.0,233.6,309.854903,1124.08635,185.7,551.378049,,1272.0,46.45,680.6,529.226512,1984.883019,103.4,4452.0,1234.5,240.270531,2256.560259,2523.0,805.4,4838.652182,,744.0,2070.0,626.8,142.93772,407.6,556.4,3098.192721,2412.0,691.0,261.1,2743.0,5832.0,1412.0,930.2,783.820419,850.8,216.5,882.8,370.6,6324.0,1467.0,1717.5,1679.639207,204.8,5571.886295,8685.0,1054.5,1042.0,214.88585,806.0,2408.0,944.4,7238.0,1081.0,4640.161846,10175.0,170.589759,26.88,1263.0,469.88
2020-09-04,270.6,1811.0,257.5,74.639475,849.0,703.0,164.143317,1449.6417,501.8,270.317423,1231.08218,4394.403599,503.8,395.3,1438.156458,2526.0,108.318875,8488.0,2364.0,521.0,5832.0,57.6,105.26,5799.08,544.1,2013.0,2561.0,1304.0,,2158.0,1492.0,106.88,2554.5,2503.0,509.6,143.0,108.95,157.4,7970.0,1202.5,607.0,229.8,312.296628,1097.49506,185.1,548.610285,,1250.0,45.59,674.4,541.855207,1977.080039,101.65,4427.0,1259.0,245.366857,2246.015585,2496.5,809.0,4741.172141,,710.0,2065.0,628.6,145.322223,397.2,541.0,3110.685433,2457.0,678.0,259.3,2670.0,5824.0,1379.5,923.4,765.989608,835.2,201.0,870.4,375.3,6256.0,1466.0,1694.5,1740.223208,204.3,5508.08607,8505.0,1083.5,1062.0,215.484974,794.0,2360.0,917.6,7104.0,1078.2,4467.453584,10175.0,170.729854,26.94,1245.0,459.17
2020-09-07,273.3,1819.0,266.65,77.384835,895.5,722.6,167.85818,1511.0535,514.0,274.664633,1280.597315,4495.247743,518.8,400.1,1454.147079,2541.0,107.16334,8724.0,2416.0,531.8,5944.0,61.0,107.46,5937.4,546.5,2052.0,2693.0,1323.5,,2201.0,1530.5,106.94,2578.0,2565.0,530.2,144.92,110.5,165.4,8280.0,1231.5,625.0,231.4,315.617374,1124.08635,187.5,565.809959,,1273.5,45.9,679.6,529.058129,1987.809137,103.5,4484.0,1299.5,259.700274,2265.347487,2543.5,827.2,4839.723392,,721.0,2065.0,636.0,138.56613,395.6,551.0,3085.700008,2549.0,694.0,260.3,2799.0,5920.0,1410.0,953.4,792.460091,858.0,206.0,901.4,385.6,6390.0,1496.5,1744.0,1775.927886,206.1,5597.019717,8750.0,1102.0,1073.0,216.982785,811.0,2419.0,926.2,7256.0,1101.6,4539.332167,10310.0,173.11148,26.965,1284.0,467.16
2020-09-08,275.7,1801.0,258.5,75.119913,885.0,712.8,166.881593,1507.8213,502.8,280.592646,1261.179615,4513.975941,513.2,402.0,1471.137114,2451.0,104.802029,8758.0,2392.0,537.4,6046.0,60.9,107.2,5930.3,544.6,2050.0,2700.0,1326.5,,2215.0,1553.0,104.28,2575.0,2512.0,536.8,159.16,108.45,160.05,8348.0,1214.0,622.0,231.6,313.810497,1120.702004,186.7,550.587259,,1257.0,45.18,690.2,502.958826,1910.75471,104.15,4477.0,1298.5,252.692825,2288.194281,2600.5,820.8,4893.283854,,745.0,2070.0,629.8,137.638824,400.8,551.2,3112.767552,2594.0,689.0,254.9,2924.0,5936.0,1414.0,971.4,782.53366,852.8,203.0,906.6,375.6,6326.0,1500.0,1761.5,1770.42025,203.1,5660.819941,8600.0,1086.5,1068.0,220.078259,806.0,2407.0,937.8,7296.0,1065.2,4471.446839,10370.0,175.306311,26.46,1270.0,471.07
2020-09-09,275.9,1820.0,262.25,72.305919,907.5,726.8,167.532651,1548.021788,500.6,284.445855,1279.140988,4600.413778,514.6,396.6,1492.124803,2364.0,104.349863,8928.0,2398.0,546.6,6076.0,59.8,109.5,6012.84,546.2,2073.0,2844.0,1360.5,,2270.0,1565.5,104.88,2668.5,2471.0,546.6,163.56,107.75,157.0,8386.0,1225.0,619.0,231.4,320.061313,1121.185482,186.4,546.633311,,1252.5,45.26,696.6,492.350722,1885.395025,110.0,4356.0,1303.5,253.75456,2338.281483,2646.0,839.4,5080.745473,,741.8,2080.0,631.4,132.737345,403.8,552.2,3146.081452,2641.0,695.0,252.3,2983.0,6050.0,1422.0,971.6,789.702749,858.6,207.0,925.8,386.7,6408.0,1481.5,1790.0,1778.966582,198.35,5653.086581,8725.0,1097.0,1086.0,223.273588,816.0,2410.0,944.8,7504.0,1087.2,4438.502488,10435.0,179.135591,26.475,1279.0,478.72
2020-09-10,282.3,1771.0,262.25,71.482311,923.0,725.2,167.341163,1532.264813,512.0,285.236257,1293.704263,4594.651255,507.8,400.8,1488.127148,2369.0,104.349863,8890.0,2364.0,535.8,6042.0,60.1,109.42,6003.32,538.8,2078.0,2815.0,1356.0,,2268.0,1578.5,105.04,2620.5,2539.0,542.4,163.68,105.45,156.7,8335.0,1219.0,618.2,228.2,317.082409,1136.656778,185.0,539.318507,,1293.0,44.58,695.4,498.749261,1882.956594,110.55,4419.0,1292.0,258.001498,2346.189989,2634.0,866.8,5124.665052,,743.2,2145.0,633.6,132.737345,396.4,559.4,3125.260265,2651.0,697.0,250.1,2941.0,6078.0,1415.0,958.8,781.2469,855.8,207.0,932.6,385.0,6406.0,1494.5,1790.0,1768.710983,199.0,5713.020125,9750.0,1084.0,1073.0,219.678843,821.0,2404.0,940.2,7564.0,1091.4,4482.428289,10380.0,175.493105,26.42,1258.0,477.53
2020-09-11,281.3,1791.0,262.05,72.0657,936.0,717.0,174.253872,1539.133238,506.2,299.56229,1312.63652,4794.418701,508.0,396.1,1515.111321,2313.0,102.64168,9030.0,2368.0,524.2,6134.0,60.1,110.22,6032.09,529.8,2073.0,2822.0,1357.0,,2290.0,1571.5,102.62,2647.5,2529.0,544.8,157.44,101.85,152.75,8429.0,1217.0,620.6,224.2,315.373201,1138.107212,185.5,560.472129,,1273.5,43.74,695.2,488.30954,1890.759574,109.8,4363.0,1268.0,261.929916,2370.794229,2632.0,874.0,5176.083096,,750.0,2165.0,628.8,128.6307,397.0,563.0,3116.93179,2673.0,695.0,235.8,2944.0,6118.0,1422.0,953.4,785.107179,858.0,206.0,947.8,379.5,6420.0,1550.0,1799.5,1847.52716,196.35,5716.886806,10150.0,1114.5,1084.0,220.477675,825.0,2414.0,935.4,7596.0,1083.4,4417.537902,10530.0,173.43837,25.88,1257.0,473.28
2020-09-14,284.4,1794.0,257.1,72.168651,943.0,721.8,173.909194,1530.850725,502.0,298.376687,1265.548598,4802.102065,520.2,403.6,1512.612786,2292.0,103.244568,8960.0,2392.0,519.8,6250.0,61.0,109.62,6026.25,543.9,2082.0,2852.0,1373.5,,2293.0,1567.0,103.62,2642.0,2492.0,546.4,157.04,104.7,151.2,8400.0,1203.0,621.4,229.0,314.591849,1130.855042,185.1,571.345486,,1313.5,43.72,696.0,496.72867,1891.734946,111.15,4422.0,1276.5,262.248437,2378.702734,2631.0,885.0,5145.018028,,758.2,2180.0,638.2,134.35,398.6,561.4,3114.849671,2663.0,696.0,230.5,2950.0,6150.0,1425.5,960.4,780.695432,860.0,210.0,948.2,382.2,6326.0,1559.5,1796.0,1839.740502,195.9,5794.220411,10060.0,1096.5,1084.0,217.082639,828.0,2416.0,940.0,7558.0,1065.2,4451.480566,10655.0,172.364303,26.365,1234.0,471.07
2020-09-15,273.5,1802.0,259.0,69.766461,970.5,726.0,178.121925,1540.1433,503.2,299.858691,1258.26696,4931.75882,531.2,397.9,1541.595787,2259.0,102.089033,9150.0,2443.0,513.8,6322.0,61.0,109.16,6105.54,542.8,2081.0,2933.0,1387.0,,2320.0,1577.5,102.64,2704.0,2547.0,548.6,160.36,109.25,157.75,8605.0,1216.0,627.8,231.4,315.275532,1148.26025,187.5,575.694829,,1315.5,43.12,705.4,493.024253,1940.991257,112.0,4429.0,1297.5,265.858334,2380.46018,2658.0,916.0,5197.507281,,887.4,2175.0,639.2,133.4,414.2,567.6,3191.888065,2671.0,700.0,234.8,2994.0,6200.0,1459.0,969.0,788.048344,876.2,210.0,950.0,376.9,6450.0,1583.5,1807.0,1880.003224,198.05,5902.487459,10020.0,1098.5,1089.0,219.479135,834.0,2470.0,938.6,7594.0,1081.0,4528.350717,10715.0,175.02612,26.155,1254.0,471.24
2020-09-16,277.0,1788.0,255.9,66.00875,966.0,726.8,177.892139,1524.588338,500.8,297.388685,1267.004925,4850.123085,524.8,400.9,1579.573511,2286.0,103.596253,8974.0,2433.0,511.0,6312.0,60.7,109.36,6078.48,557.6,2085.0,2953.0,1377.0,,2322.0,1576.0,102.96,2683.5,2547.0,545.2,160.68,112.1,159.3,8542.0,1211.0,625.0,232.0,309.61073,1146.809816,184.1,572.333973,,1309.5,43.43,700.8,496.72867,1961.47408,111.25,4389.0,1344.5,259.063233,2421.760153,2630.5,913.0,5145.018028,,931.8,2145.0,647.8,132.2,412.4,576.8,3181.477471,2631.0,696.0,230.0,3065.0,6248.0,1475.0,973.4,783.452774,862.0,208.5,974.6,381.6,6422.0,1601.0,1803.0,1883.231838,197.95,5964.354344,9985.0,1110.0,1095.0,215.484974,831.0,2429.0,943.2,7510.0,1072.0,4490.414798,10670.0,172.78459,26.585,1255.0,472.26
2020-09-17,278.3,1797.0,252.15,65.167983,958.0,727.2,177.126188,1536.10305,499.0,296.005482,1242.7328,4792.49786,527.6,394.5,1577.574683,2253.0,100.531572,8842.0,2443.0,504.6,6344.0,60.4,107.34,6049.92,558.7,2065.0,2949.0,1387.5,,2290.0,1549.5,100.54,2700.0,2517.0,556.8,161.76,112.0,156.0,8648.0,1199.5,630.0,234.8,303.555252,1141.975036,186.0,570.356999,,1319.5,42.7,698.4,500.264705,1920.508435,110.2,4331.0,1331.5,263.841038,2458.666513,2609.0,905.6,5163.228585,,913.8,2095.0,628.0,129.45,406.6,571.4,3096.110602,2639.0,686.0,222.7,3084.0,6256.0,1462.5,975.0,773.158697,852.8,205.5,971.8,372.6,6428.0,1606.5,1789.0,1869.747625,195.0,6211.821882,9850.0,1091.0,1088.0,214.88585,822.0,2408.0,964.8,7418.0,1052.4,4474.44178,10585.0,178.52851,26.255,1238.0,472.6
2020-09-18,270.3,1800.0,245.75,61.822076,969.5,730.8,172.913457,1540.95135,473.9,288.793065,1303.898555,4808.825007,528.4,380.6,1588.568235,2200.0,97.346314,8960.0,2457.0,498.7,6418.0,66.1,107.66,6007.05,537.8,2010.0,2884.0,1380.0,,2279.0,1542.5,97.42,2668.0,2496.0,559.2,156.44,110.75,158.2,8746.0,1215.0,627.8,228.4,296.91376,1131.33852,187.4,578.857987,,1263.0,41.79,702.0,454.296255,1872.715183,109.35,4137.0,1311.5,254.816295,2476.24097,2568.5,893.0,5077.531845,,937.4,2020.0,599.6,110.55,401.4,570.4,2998.25102,2650.0,683.0,217.8,3124.0,6268.0,1444.5,984.6,779.592495,870.4,203.5,984.6,359.4,6400.0,1575.0,1800.0,1879.24355,192.55,6045.55463,10100.0,1090.0,1060.0,219.279427,817.0,2457.0,965.0,7430.0,1034.6,4447.487311,10685.0,182.124298,25.24,1252.0,482.8
2020-09-21,264.7,1721.0,236.05,55.147419,942.0,716.2,165.770963,1502.568975,443.4,278.913042,1248.55811,4613.859664,500.2,367.6,1519.608683,2109.0,93.769178,8738.0,2417.0,484.0,6292.0,62.0,103.26,5804.29,512.6,1918.5,2750.0,1341.0,,2240.0,1450.0,92.16,2625.0,2317.0,538.6,149.4,104.5,148.95,8612.0,1176.5,591.4,222.4,281.28672,1063.6516,181.4,546.435614,,1207.5,39.25,673.2,416.915318,1791.759266,103.35,3940.0,1227.5,232.307522,2438.455887,2486.5,848.0,4991.835105,,888.8,1964.0,563.6,97.2,390.0,548.0,2815.024569,2586.0,663.0,215.0,2956.0,6142.0,1370.5,930.2,767.644013,842.6,198.2,936.8,338.5,6180.0,1500.5,1712.0,1777.067397,181.0,5736.220207,9370.0,1055.5,1019.0,225.170814,792.0,2401.0,945.2,7340.0,1004.8,4151.986471,10630.0,183.758746,23.98,1164.0,462.23
2020-09-22,290.9,1711.0,242.0,55.147419,961.0,720.6,164.775227,1494.488475,432.6,275.949036,1240.79103,4583.606421,498.7,362.0,1517.609855,2049.0,96.924292,8724.0,2426.0,497.4,6266.0,61.1,103.98,5829.46,505.9,1937.5,2805.0,1384.0,,2217.0,1451.5,91.97,2733.0,2271.0,532.2,152.6,102.0,148.65,8580.0,1175.5,596.2,222.6,280.407699,1038.510744,178.5,545.249429,,1200.5,39.4,676.0,416.662744,1811.266716,103.45,3906.0,1225.5,234.961858,2372.551674,2498.0,852.8,5072.175799,,867.0,1974.0,572.6,102.0,335.2,543.8,2796.2855,2470.0,668.0,215.3,2957.0,6136.0,1413.5,910.4,768.74695,839.0,201.0,921.4,344.2,6072.0,1536.0,1697.5,1739.653453,178.15,5790.353731,9400.0,1057.0,1030.0,225.57023,804.0,2396.0,949.8,7460.0,1033.8,4066.131497,10785.0,186.980946,24.29,1158.0,456.79
2020-09-23,299.0,2172.0,239.2,55.730808,975.0,722.0,163.588003,1508.427338,438.5,279.308243,1169.430983,4588.888733,499.5,359.4,1566.081425,2073.0,98.632475,8890.0,2481.0,505.2,6416.0,60.1,104.42,5899.26,499.95,1955.5,2810.0,1408.5,,2259.0,1484.0,92.9,2802.0,2326.0,546.0,158.44,100.45,151.95,8812.0,1184.5,609.6,220.2,283.484273,1069.453336,180.9,553.55272,,1213.0,38.94,687.2,425.50283,1824.921931,101.7,4001.0,1224.0,237.085327,2427.03249,2512.5,887.4,5119.309006,,872.2,1978.0,574.0,100.6,323.0,556.0,2827.517282,2530.0,676.0,225.0,2994.0,6212.0,1432.0,927.4,781.2469,851.4,203.5,936.8,352.8,6132.0,1527.5,1746.0,1742.50223,180.25,5906.35414,9610.0,1041.0,1051.0,223.473296,810.0,2450.0,944.0,7592.0,1031.2,4093.085965,10940.0,188.662093,24.585,1165.0,465.97
2020-09-24,290.8,2174.0,232.4,51.509817,957.5,714.4,161.768869,1471.055025,452.7,275.652635,1155.35315,4622.023237,489.4,354.4,1544.094321,2052.0,99.737769,8788.0,2444.0,536.6,6328.0,55.8,103.84,5822.78,489.05,1933.0,2755.0,1380.0,,2222.0,1460.0,92.87,2815.0,2417.0,539.8,156.76,97.22,146.15,8559.0,1171.0,613.6,218.8,280.017023,1067.035946,176.7,558.692852,,1194.0,38.89,674.0,411.274501,1809.315971,100.25,3968.0,1205.5,231.245787,2405.064419,2509.0,855.6,5064.677334,,866.4,1950.0,580.0,95.24,311.4,554.2,2723.411343,2541.0,665.0,214.4,2938.0,6124.0,1324.5,915.0,770.401355,852.4,200.5,937.6,346.0,6084.0,1533.0,1696.5,1728.068424,178.0,5813.553813,9570.0,1043.5,1024.0,218.780157,796.0,2445.0,937.0,7438.0,1014.0,4108.06067,10895.0,188.75549,24.58,1141.0,449.65
2020-09-25,295.9,2254.0,233.3,53.105558,974.5,714.8,160.256116,1489.23615,455.0,276.541837,1150.984168,4545.669814,492.8,360.0,1556.586994,2062.0,100.099502,8726.0,2487.0,552.2,6356.0,57.0,103.8,5842.67,490.4,1927.0,2776.0,1396.0,,2259.0,1452.0,91.55,2820.0,2411.0,546.6,160.52,94.0,151.35,8576.0,1190.0,621.8,219.0,276.745112,1071.870726,178.7,563.832985,,1184.0,40.05,673.8,409.338101,1798.099187,98.94,3932.0,1196.5,234.749511,2362.007,2521.5,998.4,5102.169658,,885.0,1974.0,588.2,94.64,313.6,553.4,2808.778213,2570.0,669.0,225.4,2971.0,6146.0,1304.5,915.4,785.474824,872.0,202.0,948.6,336.8,6092.0,1544.5,1733.0,1741.172801,178.0,5736.220207,9965.0,1042.0,1024.0,215.684682,800.0,2468.0,942.4,7470.0,1004.8,4130.023571,10930.0,184.225732,24.72,1166.0,447.1
2020-09-28,292.9,2230.0,234.45,51.218123,982.0,727.6,157.575287,1477.92345,475.9,289.978668,1139.333548,4493.326902,493.9,377.3,1600.561201,2164.0,107.816468,8844.0,2493.0,557.4,6354.0,59.9,103.98,5927.93,528.9,1963.0,2773.0,1401.0,,2296.0,1479.5,98.0,2849.0,2498.0,544.2,162.24,99.62,158.8,8509.0,1189.5,619.4,225.6,301.3577,1108.615054,179.5,576.485618,,1230.0,40.84,693.4,425.671213,1828.335735,100.3,4140.0,1224.5,250.463183,2331.251701,2675.0,975.4,5153.587702,,904.8,2045.0,607.4,94.4,318.0,556.8,2877.488132,2545.0,681.0,233.8,2954.0,6220.0,1346.0,951.8,782.53366,875.8,205.0,980.4,362.0,6100.0,1584.0,1736.0,1756.176362,188.95,5792.287071,10000.0,1035.0,1051.0,217.681763,814.0,2466.0,954.2,7560.0,1002.4,4282.765559,11095.0,185.626688,26.595,1200.0,468.01
2020-09-29,295.3,2200.0,229.3,48.181068,982.0,734.2,155.258285,1470.246975,473.8,283.161452,1167.974655,4525.500986,488.1,372.1,1656.028667,2099.0,105.254195,8890.0,2502.0,551.2,6408.0,61.0,103.06,5897.5,512.4,1916.5,2833.0,1370.0,,2335.0,1493.0,97.25,2782.0,2450.0,547.8,159.0,96.34,157.05,8539.0,1216.0,620.8,220.4,291.541965,1098.462016,176.8,569.763907,,1208.0,39.85,682.4,412.368987,1814.192833,97.86,4102.0,1232.5,244.83599,2275.892162,2644.5,1014.0,5147.160446,,896.0,2035.0,602.6,91.0,310.0,560.2,2808.778213,2577.0,677.0,232.3,2953.0,6256.0,1376.0,935.8,813.41589,876.2,203.0,978.2,351.7,6020.0,1591.5,1723.5,1772.319435,185.15,5701.420084,10040.0,1029.0,1060.0,214.686142,808.0,2465.0,931.2,7618.0,983.8,4242.833013,11145.0,180.116261,26.13,1178.0,458.32
2020-09-30,296.7,2202.0,225.2,44.6121,991.0,720.8,154.109358,1466.61075,475.8,282.27225,1162.149345,4471.237232,482.0,376.5,1638.538925,2125.0,106.560452,8876.0,2507.0,549.2,6334.0,58.4,102.68,5866.1,522.5,1912.0,2800.0,1367.5,,2345.0,1516.5,97.61,2777.5,2473.0,535.6,161.88,97.52,159.5,8457.0,1208.0,626.8,222.0,294.472035,1072.354204,178.8,583.800422,,1169.0,40.09,688.2,422.303561,1821.508127,98.38,4094.0,1252.5,245.260684,2294.345341,2650.0,974.0,5116.095378,,893.4,2105.0,608.0,95.02,305.8,563.0,2787.957025,2594.0,683.0,250.4,2920.0,6250.0,1375.0,931.0,817.827637,855.8,206.5,996.6,356.1,6008.0,1554.0,1726.0,1781.245604,188.35,5751.686928,10190.0,1023.5,1050.0,212.189792,814.0,2439.0,932.4,7560.0,963.9,4220.870113,11065.0,178.341716,26.355,1193.0,458.15
2020-10-01,295.8,2200.0,218.2,40.082256,994.0,722.6,152.596605,1458.328238,489.5,282.37105,1193.703108,4464.514289,486.4,381.4,1691.00815,2153.0,108.017431,9108.0,2506.0,548.0,6368.0,58.4,101.7,5879.45,525.0,1966.5,2827.0,1369.0,,2397.0,1536.5,98.0,2736.5,2510.0,538.4,161.56,99.52,159.4,8479.0,1254.0,638.8,224.6,297.499774,1070.90377,177.6,588.742857,,1168.0,40.19,694.2,421.966796,1855.646164,98.88,3980.0,1272.0,255.240988,2321.585749,2670.5,1003.0,5147.160446,,872.0,2080.0,613.2,93.82,319.0,571.0,2767.135837,2605.0,686.0,251.9,2938.0,6324.0,1406.5,947.6,836.39374,882.6,206.5,1027.0,356.6,5610.0,1592.5,1722.5,1785.043974,191.8,5906.35414,10290.0,1005.5,1058.0,210.392419,820.0,2496.0,954.6,7706.0,928.0,4318.70485,11045.0,177.734635,26.53,1200.0,466.14
2020-10-02,294.6,2218.0,214.4,38.984112,992.5,720.8,154.875309,1459.136288,491.1,284.149455,1211.66448,4508.213418,493.2,387.1,1716.493202,2170.0,110.378742,9198.0,2523.0,558.4,6440.0,58.7,102.82,5902.12,537.3,1952.0,2835.0,1365.0,,2375.0,1524.5,97.71,2752.5,2536.0,543.8,159.6,98.7,160.9,8431.0,1286.5,655.0,224.2,301.015858,1090.726368,175.6,598.034635,,1160.5,40.73,699.8,412.284796,1866.862948,98.7,4002.0,1280.0,247.702673,2348.826157,2683.0,995.0,5186.795189,,879.6,2055.0,625.6,91.48,318.6,575.0,2810.860331,2629.0,685.0,258.0,2951.0,6322.0,1404.0,953.0,851.651032,896.2,205.5,1040.0,359.9,5522.0,1562.5,1747.0,1775.737968,195.8,5937.287582,10330.0,1001.5,1089.0,209.693441,816.0,2526.0,956.0,7672.0,933.1,4348.65426,11050.0,178.948797,27.195,1215.0,472.09
